"scaffold","missing.filter","mask.filter","num.windows","perc.orig.windows"
"NC_050074.1",5,7,9,0.000705052878965922
"NC_050075.1",5,7,7,0.000640439158279963
"NC_050076.1",5,7,7,0.000665272761832351
"NC_050077.1",5,7,3,0.000346901017576318
"NC_050078.2",5,7,0,0
"NC_050079.1",5,7,1,0.000225988700564972
"NC_050080.1",5,7,4,0.000971817298347911
"NC_050081.1",5,7,2,0.000499625281039221
"NC_050082.1",5,7,1,0.000301204819277108
"NC_050083.1",5,7,0,0
"NC_050084.1",5,7,0,0
"NC_050085.1",5,7,0,0
"NC_050086.2",5,7,0,0
"NC_050087.2",5,7,1,0.000520562207183758
"NC_050088.1",5,7,0,0
"NC_050089.1",5,7,0,0
"NC_050090.1",5,7,1,0.000580383052814858
"NC_050091.1",5,7,0,0
"NC_050092.1",5,7,0,0
"NC_050093.1",5,7,0,0
"NC_050094.1",5,7,0,0
"NC_050095.1",5,7,1,0.00148367952522255
"NC_050068.2",5,8,29,0.000818145912091632
"NC_050069.1",5,8,20,0.000733379780719446
"NC_050070.1",5,8,11,0.000518452184568978
"NC_050071.1",5,8,4,0.000272981641984577
"NC_050072.1",5,8,4,0.000290761067093116
"NC_050073.1",5,8,3,0.00022878059940517
"NC_050074.1",5,8,7,0.00054837446141794
"NC_050075.1",5,8,4,0.000365965233302836
"NC_050076.1",5,8,3,0.000285116897928151
"NC_050077.1",5,8,2,0.000231267345050879
"NC_050078.2",5,8,0,0
"NC_050079.1",5,8,0,0
"NC_050080.1",5,8,3,0.000728862973760933
"NC_050081.1",5,8,2,0.000499625281039221
"NC_050082.1",5,8,1,0.000301204819277108
"NC_050083.1",5,8,0,0
"NC_050084.1",5,8,0,0
"NC_050085.1",5,8,0,0
"NC_050086.2",5,8,0,0
"NC_050087.2",5,8,1,0.000520562207183758
"NC_050088.1",5,8,0,0
"NC_050089.1",5,8,0,0
"NC_050090.1",5,8,1,0.000580383052814858
"NC_050091.1",5,8,0,0
"NC_050092.1",5,8,0,0
"NC_050093.1",5,8,0,0
"NC_050094.1",5,8,0,0
"NC_050095.1",5,8,1,0.00148367952522255
"NC_050068.2",5,9,17,0.000479602776053716
"NC_050069.1",5,9,15,0.000550034835539584
"NC_050070.1",5,9,7,0.000329924117452986
"NC_050071.1",5,9,3,0.000204736231488432
"NC_050072.1",5,9,2,0.000145380533546558
"NC_050073.1",5,9,2,0.000152520399603447
"NC_050074.1",5,9,5,0.000391696043869957
"NC_050075.1",5,9,3,0.000274473924977127
"NC_050076.1",5,9,2,0.0001900779319521
"NC_050077.1",5,9,1,0.000115633672525439
"NC_050078.2",5,9,0,0
"NC_050079.1",5,9,0,0
"NC_050080.1",5,9,3,0.000728862973760933
"NC_050081.1",5,9,2,0.000499625281039221
"NC_050082.1",5,9,0,0
"NC_050083.1",5,9,0,0
"NC_050084.1",5,9,0,0
"NC_050085.1",5,9,0,0
"NC_050086.2",5,9,0,0
"NC_050087.2",5,9,1,0.000520562207183758
"NC_050088.1",5,9,0,0
"NC_050089.1",5,9,0,0
"NC_050090.1",5,9,1,0.000580383052814858
"NC_050091.1",5,9,0,0
"NC_050092.1",5,9,0,0
"NC_050093.1",5,9,0,0
"NC_050094.1",5,9,0,0
"NC_050095.1",5,9,0,0
"NC_050068.2",5,10,10,0.000282119280031597
"NC_050069.1",5,10,11,0.000403358879395695
"NC_050070.1",5,10,6,0.000282792100673988
"NC_050071.1",5,10,1,6.82454104961441e-05
"NC_050072.1",5,10,1,7.26902667732791e-05
"NC_050073.1",5,10,1,7.62601998017235e-05
"NC_050074.1",5,10,4,0.000313356835095966
"NC_050075.1",5,10,1,9.14913083257091e-05
"NC_050076.1",5,10,1,9.50389659760502e-05
"NC_050077.1",5,10,1,0.000115633672525439
"NC_050078.2",5,10,0,0
"NC_050079.1",5,10,0,0
"NC_050080.1",5,10,3,0.000728862973760933
"NC_050081.1",5,10,2,0.000499625281039221
"NC_050082.1",5,10,0,0
"NC_050083.1",5,10,0,0
"NC_050084.1",5,10,0,0
"NC_050085.1",5,10,0,0
"NC_050086.2",5,10,0,0
"NC_050087.2",5,10,1,0.000520562207183758
"NC_050088.1",5,10,0,0
"NC_050089.1",5,10,0,0
"NC_050090.1",5,10,1,0.000580383052814858
"NC_050091.1",5,10,0,0
"NC_050092.1",5,10,0,0
"NC_050093.1",5,10,0,0
"NC_050094.1",5,10,0,0
"NC_050095.1",5,10,0,0
"NC_050068.2",5,11,7,0.000197483496022118
"NC_050069.1",5,11,4,0.000146675956143889
"NC_050070.1",5,11,3,0.000141396050336994
"NC_050071.1",5,11,1,6.82454104961441e-05
"NC_050072.1",5,11,1,7.26902667732791e-05
"NC_050073.1",5,11,0,0
"NC_050074.1",5,11,2,0.000156678417547983
"NC_050075.1",5,11,0,0
"NC_050076.1",5,11,1,9.50389659760502e-05
"NC_050077.1",5,11,1,0.000115633672525439
"NC_050078.2",5,11,0,0
"NC_050079.1",5,11,0,0
"NC_050080.1",5,11,2,0.000485908649173955
"NC_050081.1",5,11,2,0.000499625281039221
"NC_050082.1",5,11,0,0
"NC_050083.1",5,11,0,0
"NC_050084.1",5,11,0,0
"NC_050085.1",5,11,0,0
"NC_050086.2",5,11,0,0
"NC_050087.2",5,11,1,0.000520562207183758
"NC_050088.1",5,11,0,0
"NC_050089.1",5,11,0,0
"NC_050090.1",5,11,1,0.000580383052814858
"NC_050091.1",5,11,0,0
"NC_050092.1",5,11,0,0
"NC_050093.1",5,11,0,0
"NC_050094.1",5,11,0,0
"NC_050095.1",5,11,0,0
"NC_050068.2",6,0,14551,0.410511764373977
"NC_050069.1",6,0,10832,0.397198489237652
"NC_050070.1",6,0,8704,0.410237074044398
"NC_050071.1",6,0,5751,0.392479355763325
"NC_050072.1",6,0,5140,0.373627971214654
"NC_050073.1",6,0,4697,0.358194158468695
"NC_050074.1",6,0,4035,0.316098707403055
"NC_050075.1",6,0,3377,0.30896614821592
"NC_050076.1",6,0,3350,0.318380536019768
"NC_050077.1",6,0,2477,0.286424606845513
"NC_050078.2",6,0,2549,0.318505560414844
"NC_050079.1",6,0,1217,0.275028248587571
"NC_050080.1",6,0,1484,0.360544217687075
"NC_050081.1",6,0,1711,0.427429427929053
"NC_050082.1",6,0,884,0.266265060240964
"NC_050083.1",6,0,703,0.266187050359712
"NC_050084.1",6,0,669,0.263075108139992
"NC_050085.1",6,0,565,0.238698774820448
"NC_050086.2",6,0,566,0.282576135796306
"NC_050087.2",6,0,803,0.418011452368558
"NC_050088.1",6,0,504,0.267232237539767
"NC_050089.1",6,0,353,0.188266666666667
"NC_050090.1",6,0,1064,0.617527568195009
"NC_050091.1",6,0,756,0.445754716981132
"NC_050092.1",6,0,468,0.283980582524272
"NC_050093.1",6,0,360,0.218446601941748
"NC_050094.1",6,0,578,0.354601226993865
"NC_050095.1",6,0,581,0.862017804154303
"NC_050068.2",6,1,10404,0.293516898944874
"NC_050069.1",6,1,7490,0.274650727879432
"NC_050070.1",6,1,5943,0.280105575717585
"NC_050071.1",6,1,3752,0.256056780181533
"NC_050072.1",6,1,3391,0.246492694628189
"NC_050073.1",6,1,3056,0.233051170594067
"NC_050074.1",6,1,2495,0.195456325891109
"NC_050075.1",6,1,2097,0.191857273559012
"NC_050076.1",6,1,2066,0.19635050370652
"NC_050077.1",6,1,1468,0.169750231267345
"NC_050078.2",6,1,1501,0.187554666999875
"NC_050079.1",6,1,715,0.161581920903955
"NC_050080.1",6,1,890,0.21622934888241
"NC_050081.1",6,1,1007,0.251561329003248
"NC_050082.1",6,1,482,0.145180722891566
"NC_050083.1",6,1,431,0.163195759182128
"NC_050084.1",6,1,329,0.129374754227291
"NC_050085.1",6,1,337,0.142374313476975
"NC_050086.2",6,1,345,0.172241637543684
"NC_050087.2",6,1,393,0.204580947423217
"NC_050088.1",6,1,262,0.138918345705196
"NC_050089.1",6,1,168,0.0896
"NC_050090.1",6,1,494,0.28670922809054
"NC_050091.1",6,1,384,0.226415094339623
"NC_050092.1",6,1,257,0.155946601941748
"NC_050093.1",6,1,162,0.0983009708737864
"NC_050094.1",6,1,307,0.188343558282209
"NC_050095.1",6,1,402,0.596439169139466
"NC_050068.2",6,2,3355,0.0946510184506009
"NC_050069.1",6,2,2279,0.0835686260129808
"NC_050070.1",6,2,1701,0.0801715605410755
"NC_050071.1",6,2,906,0.0618303419095066
"NC_050072.1",6,2,865,0.0628770807588864
"NC_050073.1",6,2,817,0.0623045832380081
"NC_050074.1",6,2,692,0.054210732471602
"NC_050075.1",6,2,582,0.0532479414455627
"NC_050076.1",6,2,549,0.0521763923208515
"NC_050077.1",6,2,384,0.0444033302497687
"NC_050078.2",6,2,346,0.0432337873297513
"NC_050079.1",6,2,159,0.0359322033898305
"NC_050080.1",6,2,171,0.0415451895043732
"NC_050081.1",6,2,292,0.0729452910317262
"NC_050082.1",6,2,116,0.0349397590361446
"NC_050083.1",6,2,110,0.0416508898144642
"NC_050084.1",6,2,78,0.0306724341329139
"NC_050085.1",6,2,102,0.0430925221799747
"NC_050086.2",6,2,95,0.0474288567149276
"NC_050087.2",6,2,85,0.0442477876106195
"NC_050088.1",6,2,67,0.035524920466596
"NC_050089.1",6,2,30,0.016
"NC_050090.1",6,2,79,0.0458502611723738
"NC_050091.1",6,2,95,0.0560141509433962
"NC_050092.1",6,2,63,0.0382281553398058
"NC_050093.1",6,2,33,0.0200242718446602
"NC_050094.1",6,2,80,0.049079754601227
"NC_050095.1",6,2,106,0.15727002967359
"NC_050068.2",6,3,1779,0.0501890199176212
"NC_050069.1",6,3,1254,0.0459829122511092
"NC_050070.1",6,3,896,0.0422302870339822
"NC_050071.1",6,3,466,0.0318023612912032
"NC_050072.1",6,3,450,0.0327106200479756
"NC_050073.1",6,3,421,0.0321055441165256
"NC_050074.1",6,3,373,0.0292205248726988
"NC_050075.1",6,3,300,0.0274473924977127
"NC_050076.1",6,3,276,0.0262307546093898
"NC_050077.1",6,3,213,0.0246299722479186
"NC_050078.2",6,3,180,0.0224915656628764
"NC_050079.1",6,3,82,0.0185310734463277
"NC_050080.1",6,3,81,0.0196793002915452
"NC_050081.1",6,3,135,0.0337247064701474
"NC_050082.1",6,3,61,0.0183734939759036
"NC_050083.1",6,3,39,0.0147671336614919
"NC_050084.1",6,3,33,0.0129767990562328
"NC_050085.1",6,3,50,0.0211237853823405
"NC_050086.2",6,3,38,0.018971542685971
"NC_050087.2",6,3,30,0.0156168662155128
"NC_050088.1",6,3,35,0.0185577942735949
"NC_050089.1",6,3,12,0.0064
"NC_050090.1",6,3,31,0.0179918746372606
"NC_050091.1",6,3,39,0.0229952830188679
"NC_050092.1",6,3,28,0.0169902912621359
"NC_050093.1",6,3,12,0.00728155339805825
"NC_050094.1",6,3,36,0.0220858895705521
"NC_050095.1",6,3,56,0.0830860534124629
"NC_050068.2",6,4,124,0.00349827907239181
"NC_050069.1",6,4,82,0.00300685710094973
"NC_050070.1",6,4,49,0.0023094688221709
"NC_050071.1",6,4,27,0.00184262608339589
"NC_050072.1",6,4,20,0.00145380533546558
"NC_050073.1",6,4,29,0.00221154579424998
"NC_050074.1",6,4,25,0.00195848021934978
"NC_050075.1",6,4,14,0.00128087831655993
"NC_050076.1",6,4,20,0.001900779319521
"NC_050077.1",6,4,16,0.00185013876040703
"NC_050078.2",6,4,6,0.000749718855429214
"NC_050079.1",6,4,3,0.000677966101694915
"NC_050080.1",6,4,13,0.00315840621963071
"NC_050081.1",6,4,20,0.00499625281039221
"NC_050082.1",6,4,3,0.000903614457831325
"NC_050083.1",6,4,1,0.000378644452858766
"NC_050084.1",6,4,0,0
"NC_050085.1",6,4,3,0.00126742712294043
"NC_050086.2",6,4,1,0.000499251123315027
"NC_050087.2",6,4,3,0.00156168662155128
"NC_050088.1",6,4,1,0.000530222693531283
"NC_050089.1",6,4,0,0
"NC_050090.1",6,4,3,0.00174114915844457
"NC_050091.1",6,4,3,0.0017688679245283
"NC_050092.1",6,4,1,0.000606796116504854
"NC_050093.1",6,4,0,0
"NC_050094.1",6,4,1,0.000613496932515337
"NC_050095.1",6,4,5,0.00741839762611276
"NC_050068.2",6,5,69,0.00194662303221802
"NC_050069.1",6,5,55,0.00201679439697848
"NC_050070.1",6,5,27,0.00127256445303295
"NC_050071.1",6,5,16,0.00109192656793831
"NC_050072.1",6,5,13,0.000944973468052628
"NC_050073.1",6,5,14,0.00106764279722413
"NC_050074.1",6,5,15,0.00117508813160987
"NC_050075.1",6,5,8,0.000731930466605672
"NC_050076.1",6,5,9,0.000855350693784452
"NC_050077.1",6,5,10,0.00115633672525439
"NC_050078.2",6,5,2,0.000249906285143071
"NC_050079.1",6,5,2,0.000451977401129943
"NC_050080.1",6,5,6,0.00145772594752187
"NC_050081.1",6,5,13,0.00324756432675493
"NC_050082.1",6,5,1,0.000301204819277108
"NC_050083.1",6,5,1,0.000378644452858766
"NC_050084.1",6,5,0,0
"NC_050085.1",6,5,1,0.00042247570764681
"NC_050086.2",6,5,0,0
"NC_050087.2",6,5,1,0.000520562207183758
"NC_050088.1",6,5,1,0.000530222693531283
"NC_050089.1",6,5,0,0
"NC_050090.1",6,5,1,0.000580383052814858
"NC_050091.1",6,5,2,0.00117924528301887
"NC_050092.1",6,5,1,0.000606796116504854
"NC_050093.1",6,5,0,0
"NC_050094.1",6,5,1,0.000613496932515337
"NC_050095.1",6,5,2,0.0029673590504451
"NC_050068.2",6,6,47,0.00132596061614851
"NC_050069.1",6,6,42,0.00154009753951084
"NC_050070.1",6,6,22,0.00103690436913796
"NC_050071.1",6,6,9,0.000614208694465297
"NC_050072.1",6,6,9,0.000654212400959512
"NC_050073.1",6,6,7,0.000533821398612064
"NC_050074.1",6,6,13,0.00101840971406189
"NC_050075.1",6,6,5,0.000457456541628545
"NC_050076.1",6,6,6,0.000570233795856301
"NC_050077.1",6,6,8,0.000925069380203515
"NC_050078.2",6,6,0,0
"NC_050079.1",6,6,1,0.000225988700564972
"NC_050080.1",6,6,5,0.00121477162293489
"NC_050081.1",6,6,4,0.000999250562078441
"NC_050082.1",6,6,1,0.000301204819277108
"NC_050083.1",6,6,0,0
"NC_050084.1",6,6,0,0
"NC_050085.1",6,6,0,0
"NC_050086.2",6,6,0,0
"NC_050087.2",6,6,1,0.000520562207183758
"NC_050088.1",6,6,0,0
"NC_050089.1",6,6,0,0
"NC_050090.1",6,6,1,0.000580383052814858
"NC_050091.1",6,6,1,0.000589622641509434
"NC_050092.1",6,6,0,0
"NC_050093.1",6,6,0,0
"NC_050094.1",6,6,0,0
"NC_050095.1",6,6,2,0.0029673590504451
"NC_050068.2",6,7,38,0.00107205326412007
"NC_050069.1",6,7,30,0.00110006967107917
"NC_050070.1",6,7,18,0.000848376302021964
"NC_050071.1",6,7,6,0.000409472462976865
"NC_050072.1",6,7,7,0.000508831867412953
"NC_050073.1",6,7,5,0.000381300999008617
"NC_050074.1",6,7,8,0.000626713670191931
"NC_050075.1",6,7,5,0.000457456541628545
"NC_050076.1",6,7,6,0.000570233795856301
"NC_050077.1",6,7,3,0.000346901017576318
"NC_050078.2",6,7,0,0
"NC_050079.1",6,7,1,0.000225988700564972
"NC_050080.1",6,7,4,0.000971817298347911
"NC_050081.1",6,7,2,0.000499625281039221
"NC_050082.1",6,7,1,0.000301204819277108
"NC_050083.1",6,7,0,0
"NC_050084.1",6,7,0,0
"NC_050085.1",6,7,0,0
"NC_050086.2",6,7,0,0
"NC_050087.2",6,7,1,0.000520562207183758
"NC_050088.1",6,7,0,0
"NC_050089.1",6,7,0,0
"NC_050090.1",6,7,1,0.000580383052814858
"NC_050091.1",6,7,0,0
"NC_050092.1",6,7,0,0
"NC_050093.1",6,7,0,0
"NC_050094.1",6,7,0,0
"NC_050095.1",6,7,1,0.00148367952522255
"NC_050068.2",6,8,26,0.000733510128082153
"NC_050069.1",6,8,18,0.000660041802647501
"NC_050070.1",6,8,9,0.000424188151010982
"NC_050071.1",6,8,4,0.000272981641984577
"NC_050072.1",6,8,4,0.000290761067093116
"NC_050073.1",6,8,2,0.000152520399603447
"NC_050074.1",6,8,7,0.00054837446141794
"NC_050075.1",6,8,3,0.000274473924977127
"NC_050076.1",6,8,2,0.0001900779319521
"NC_050077.1",6,8,2,0.000231267345050879
"NC_050078.2",6,8,0,0
"NC_050079.1",6,8,0,0
"NC_050080.1",6,8,3,0.000728862973760933
"NC_050081.1",6,8,2,0.000499625281039221
"NC_050082.1",6,8,1,0.000301204819277108
"NC_050083.1",6,8,0,0
"NC_050084.1",6,8,0,0
"NC_050085.1",6,8,0,0
"NC_050086.2",6,8,0,0
"NC_050087.2",6,8,1,0.000520562207183758
"NC_050088.1",6,8,0,0
"NC_050089.1",6,8,0,0
"NC_050090.1",6,8,1,0.000580383052814858
"NC_050091.1",6,8,0,0
"NC_050092.1",6,8,0,0
"NC_050093.1",6,8,0,0
"NC_050094.1",6,8,0,0
"NC_050095.1",6,8,1,0.00148367952522255
"NC_050068.2",6,9,14,0.000394966992044236
"NC_050069.1",6,9,14,0.000513365846503612
"NC_050070.1",6,9,5,0.00023566008389499
"NC_050071.1",6,9,3,0.000204736231488432
"NC_050072.1",6,9,2,0.000145380533546558
"NC_050073.1",6,9,2,0.000152520399603447
"NC_050074.1",6,9,5,0.000391696043869957
"NC_050075.1",6,9,2,0.000182982616651418
"NC_050076.1",6,9,1,9.50389659760502e-05
"NC_050077.1",6,9,1,0.000115633672525439
"NC_050078.2",6,9,0,0
"NC_050079.1",6,9,0,0
"NC_050080.1",6,9,3,0.000728862973760933
"NC_050081.1",6,9,2,0.000499625281039221
"NC_050082.1",6,9,0,0
"NC_050083.1",6,9,0,0
"NC_050084.1",6,9,0,0
"NC_050085.1",6,9,0,0
"NC_050086.2",6,9,0,0
"NC_050087.2",6,9,1,0.000520562207183758
"NC_050088.1",6,9,0,0
"NC_050089.1",6,9,0,0
"NC_050090.1",6,9,1,0.000580383052814858
"NC_050091.1",6,9,0,0
"NC_050092.1",6,9,0,0
"NC_050093.1",6,9,0,0
"NC_050094.1",6,9,0,0
"NC_050095.1",6,9,0,0
"NC_050068.2",6,10,8,0.000225695424025278
"NC_050069.1",6,10,10,0.000366689890359723
"NC_050070.1",6,10,5,0.00023566008389499
"NC_050071.1",6,10,1,6.82454104961441e-05
"NC_050072.1",6,10,1,7.26902667732791e-05
"NC_050073.1",6,10,1,7.62601998017235e-05
"NC_050074.1",6,10,4,0.000313356835095966
"NC_050075.1",6,10,0,0
"NC_050076.1",6,10,1,9.50389659760502e-05
"NC_050077.1",6,10,1,0.000115633672525439
"NC_050078.2",6,10,0,0
"NC_050079.1",6,10,0,0
"NC_050080.1",6,10,3,0.000728862973760933
"NC_050081.1",6,10,2,0.000499625281039221
"NC_050082.1",6,10,0,0
"NC_050083.1",6,10,0,0
"NC_050084.1",6,10,0,0
"NC_050085.1",6,10,0,0
"NC_050086.2",6,10,0,0
"NC_050087.2",6,10,1,0.000520562207183758
"NC_050088.1",6,10,0,0
"NC_050089.1",6,10,0,0
"NC_050090.1",6,10,1,0.000580383052814858
"NC_050091.1",6,10,0,0
"NC_050092.1",6,10,0,0
"NC_050093.1",6,10,0,0
"NC_050094.1",6,10,0,0
"NC_050095.1",6,10,0,0
"NC_050068.2",6,11,5,0.000141059640015799
"NC_050069.1",6,11,4,0.000146675956143889
"NC_050070.1",6,11,3,0.000141396050336994
"NC_050071.1",6,11,1,6.82454104961441e-05
"NC_050072.1",6,11,1,7.26902667732791e-05
"NC_050073.1",6,11,0,0
"NC_050074.1",6,11,2,0.000156678417547983
"NC_050075.1",6,11,0,0
"NC_050076.1",6,11,1,9.50389659760502e-05
"NC_050077.1",6,11,1,0.000115633672525439
"NC_050078.2",6,11,0,0
"NC_050079.1",6,11,0,0
"NC_050080.1",6,11,2,0.000485908649173955
"NC_050081.1",6,11,2,0.000499625281039221
"NC_050082.1",6,11,0,0
"NC_050083.1",6,11,0,0
"NC_050084.1",6,11,0,0
"NC_050085.1",6,11,0,0
"NC_050086.2",6,11,0,0
"NC_050087.2",6,11,1,0.000520562207183758
"NC_050088.1",6,11,0,0
"NC_050089.1",6,11,0,0
"NC_050090.1",6,11,1,0.000580383052814858
"NC_050091.1",6,11,0,0
"NC_050092.1",6,11,0,0
"NC_050093.1",6,11,0,0
"NC_050094.1",6,11,0,0
"NC_050095.1",6,11,0,0
"NC_050068.2",7,0,13172,0.37160751565762
"NC_050069.1",7,0,9754,0.357669319056874
"NC_050070.1",7,0,7811,0.368148183060753
"NC_050071.1",7,0,5189,0.354125435064492
"NC_050072.1",7,0,4644,0.337573598895108
"NC_050073.1",7,0,4281,0.326469915351178
"NC_050074.1",7,0,3649,0.285859772816295
"NC_050075.1",7,0,3018,0.27612076852699
"NC_050076.1",7,0,3016,0.286637521383767
"NC_050077.1",7,0,2192,0.253469010175763
"NC_050078.2",7,0,2288,0.285892790203674
"NC_050079.1",7,0,1082,0.244519774011299
"NC_050080.1",7,0,1371,0.333090379008746
"NC_050081.1",7,0,1597,0.398950786909818
"NC_050082.1",7,0,787,0.237048192771084
"NC_050083.1",7,0,638,0.241575160923892
"NC_050084.1",7,0,576,0.226504128981518
"NC_050085.1",7,0,518,0.218842416561048
"NC_050086.2",7,0,513,0.256115826260609
"NC_050087.2",7,0,755,0.393024466423738
"NC_050088.1",7,0,434,0.230116648992577
"NC_050089.1",7,0,308,0.164266666666667
"NC_050090.1",7,0,1020,0.591990713871155
"NC_050091.1",7,0,714,0.420990566037736
"NC_050092.1",7,0,409,0.248179611650485
"NC_050093.1",7,0,328,0.199029126213592
"NC_050094.1",7,0,518,0.317791411042945
"NC_050095.1",7,0,569,0.844213649851632
"NC_050068.2",7,1,9851,0.277915702759127
"NC_050069.1",7,1,7095,0.260166477210223
"NC_050070.1",7,1,5629,0.26530612244898
"NC_050071.1",7,1,3567,0.243431379239746
"NC_050072.1",7,1,3229,0.234716871410918
"NC_050073.1",7,1,2915,0.222298482422024
"NC_050074.1",7,1,2392,0.187387387387387
"NC_050075.1",7,1,1985,0.181610247026532
"NC_050076.1",7,1,1976,0.187796996768675
"NC_050077.1",7,1,1403,0.162234042553191
"NC_050078.2",7,1,1435,0.179307759590154
"NC_050079.1",7,1,683,0.154350282485876
"NC_050080.1",7,1,862,0.209426627793975
"NC_050081.1",7,1,979,0.244566575068698
"NC_050082.1",7,1,460,0.13855421686747
"NC_050083.1",7,1,415,0.157137447936388
"NC_050084.1",7,1,314,0.12347620920173
"NC_050085.1",7,1,330,0.139416983523447
"NC_050086.2",7,1,334,0.166749875187219
"NC_050087.2",7,1,384,0.199895887558563
"NC_050088.1",7,1,256,0.135737009544008
"NC_050089.1",7,1,159,0.0848
"NC_050090.1",7,1,489,0.283807312826465
"NC_050091.1",7,1,370,0.218160377358491
"NC_050092.1",7,1,249,0.151092233009709
"NC_050093.1",7,1,158,0.095873786407767
"NC_050094.1",7,1,299,0.183435582822086
"NC_050095.1",7,1,400,0.593471810089021
"NC_050068.2",7,2,3238,0.0913502228742312
"NC_050069.1",7,2,2206,0.0808917898133548
"NC_050070.1",7,2,1651,0.0778149597021257
"NC_050071.1",7,2,880,0.0600559612366068
"NC_050072.1",7,2,840,0.0610598240895544
"NC_050073.1",7,2,781,0.059559216045146
"NC_050074.1",7,2,680,0.0532706619663141
"NC_050075.1",7,2,570,0.0521500457456542
"NC_050076.1",7,2,532,0.0505607298992587
"NC_050077.1",7,2,377,0.0435938945420907
"NC_050078.2",7,2,340,0.0424840684743221
"NC_050079.1",7,2,157,0.0354802259887006
"NC_050080.1",7,2,165,0.0400874635568513
"NC_050081.1",7,2,287,0.0716962278291282
"NC_050082.1",7,2,112,0.0337349397590361
"NC_050083.1",7,2,107,0.0405149564558879
"NC_050084.1",7,2,74,0.0290994887927645
"NC_050085.1",7,2,101,0.0426700464723278
"NC_050086.2",7,2,93,0.0464303544682976
"NC_050087.2",7,2,83,0.043206663196252
"NC_050088.1",7,2,66,0.0349946977730647
"NC_050089.1",7,2,30,0.016
"NC_050090.1",7,2,77,0.0446894950667441
"NC_050091.1",7,2,92,0.0542452830188679
"NC_050092.1",7,2,63,0.0382281553398058
"NC_050093.1",7,2,33,0.0200242718446602
"NC_050094.1",7,2,76,0.0466257668711656
"NC_050095.1",7,2,105,0.155786350148368
"NC_050068.2",7,3,1714,0.0483552445974158
"NC_050069.1",7,3,1217,0.0446261596567783
"NC_050070.1",7,3,870,0.0410048545977282
"NC_050071.1",7,3,456,0.0311199071862417
"NC_050072.1",7,3,436,0.0316929563131497
"NC_050073.1",7,3,407,0.0310379013193015
"NC_050074.1",7,3,364,0.0285154719937329
"NC_050075.1",7,3,295,0.0269899359560842
"NC_050076.1",7,3,270,0.0256605208135335
"NC_050077.1",7,3,211,0.0243987049028677
"NC_050078.2",7,3,177,0.0221167062351618
"NC_050079.1",7,3,81,0.0183050847457627
"NC_050080.1",7,3,78,0.0189504373177843
"NC_050081.1",7,3,131,0.0327254559080689
"NC_050082.1",7,3,60,0.0180722891566265
"NC_050083.1",7,3,37,0.0140098447557743
"NC_050084.1",7,3,31,0.0121903263861581
"NC_050085.1",7,3,49,0.0207013096746937
"NC_050086.2",7,3,38,0.018971542685971
"NC_050087.2",7,3,29,0.015096304008329
"NC_050088.1",7,3,35,0.0185577942735949
"NC_050089.1",7,3,12,0.0064
"NC_050090.1",7,3,29,0.0168311085316309
"NC_050091.1",7,3,37,0.0218160377358491
"NC_050092.1",7,3,28,0.0169902912621359
"NC_050093.1",7,3,12,0.00728155339805825
"NC_050094.1",7,3,34,0.0208588957055215
"NC_050095.1",7,3,55,0.0816023738872404
"NC_050068.2",7,4,110,0.00310331208034757
"NC_050069.1",7,4,76,0.00278684316673389
"NC_050070.1",7,4,41,0.00193241268793892
"NC_050071.1",7,4,26,0.00177438067289975
"NC_050072.1",7,4,19,0.0013811150686923
"NC_050073.1",7,4,27,0.00205902539464653
"NC_050074.1",7,4,22,0.00172346259302781
"NC_050075.1",7,4,13,0.00118938700823422
"NC_050076.1",7,4,19,0.00180574035354495
"NC_050077.1",7,4,15,0.00173450508788159
"NC_050078.2",7,4,5,0.000624765712857678
"NC_050079.1",7,4,2,0.000451977401129943
"NC_050080.1",7,4,12,0.00291545189504373
"NC_050081.1",7,4,18,0.00449662752935299
"NC_050082.1",7,4,3,0.000903614457831325
"NC_050083.1",7,4,1,0.000378644452858766
"NC_050084.1",7,4,0,0
"NC_050085.1",7,4,3,0.00126742712294043
"NC_050086.2",7,4,1,0.000499251123315027
"NC_050087.2",7,4,2,0.00104112441436752
"NC_050088.1",7,4,1,0.000530222693531283
"NC_050089.1",7,4,0,0
"NC_050090.1",7,4,2,0.00116076610562972
"NC_050091.1",7,4,2,0.00117924528301887
"NC_050092.1",7,4,1,0.000606796116504854
"NC_050093.1",7,4,0,0
"NC_050094.1",7,4,1,0.000613496932515337
"NC_050095.1",7,4,5,0.00741839762611276
"NC_050068.2",7,5,64,0.00180556339220222
"NC_050069.1",7,5,51,0.00187011844083459
"NC_050070.1",7,5,22,0.00103690436913796
"NC_050071.1",7,5,15,0.00102368115744216
"NC_050072.1",7,5,12,0.000872283201279349
"NC_050073.1",7,5,13,0.000991382597422405
"NC_050074.1",7,5,14,0.00109674892283588
"NC_050075.1",7,5,8,0.000731930466605672
"NC_050076.1",7,5,9,0.000855350693784452
"NC_050077.1",7,5,9,0.00104070305272895
"NC_050078.2",7,5,2,0.000249906285143071
"NC_050079.1",7,5,2,0.000451977401129943
"NC_050080.1",7,5,5,0.00121477162293489
"NC_050081.1",7,5,11,0.00274793904571571
"NC_050082.1",7,5,1,0.000301204819277108
"NC_050083.1",7,5,1,0.000378644452858766
"NC_050084.1",7,5,0,0
"NC_050085.1",7,5,1,0.00042247570764681
"NC_050086.2",7,5,0,0
"NC_050087.2",7,5,0,0
